cluster_id,stop_name,Lines,mode,longitude,latitude
1158,STATION EL FALAH 2,['L907'],['casabus'],-7.3800374,33.68440170000001
1159,SWILBATE,['L905'],['casabus'],-7.346908299942535,33.68040270003336
1160,SWILBATE 2,['L905'],['casabus'],-7.349917200000001,33.6780355
1161,SWILBATE 2,['L905'],['casabus'],-7.349634600000003,33.678177599999984
1162,TACHAROUK BD OQBA,['L606'],['casabus'],-7.520056200000001,33.56966599999999
1163,TACHAROUK BOULEVARD OQBA,['L606'],['casabus'],-7.519759400000001,33.5699353
1164,TARIK EL KHIR,['L082'],['casabus'],-7.496214000085389,33.6088686500379
1165,TARIQ BNOU ZYAD,"['L006', 'L067']",['casabus'],-7.6241175,33.575742000000005
1166,TARIQ BNOU ZYAD,"['L006', 'L067']",['casabus'],-7.6247523,33.57585919999999
1167,TECHNOPARC,"['L310', 'L107', 'L031', 'L300']",['casabus'],-7.637711399999999,33.540421299999984
1168,TECHNOPARC,"['L310', 'L107', 'L031', 'L300']",['casabus'],-7.638413200000001,33.54062849999999
1169,TECHNOPOLE NOUACEUR,['L312'],['casabus'],-7.553159400000001,33.37349669999999
1170,TECHNOPOLE NOUACEUR,['L312'],['casabus'],-7.5530563,33.37377969999999
1171,TERMINUS ABOUAB AL OULFA,['L005'],['casabus'],-7.7040305,33.547515399999995
1172,TERMINUS AIN SEBAA,"['L065', 'L139', 'L090']",['casabus'],-7.530149200015297,33.59563490003574
1173,TERMINUS AL ANDALOUS,['L309'],['casabus'],-7.64422,33.4633429
1174,TERMINUS AL HAMD,['L604'],['casabus'],-7.513956399995051,33.51206135001642
1175,TERMINUS AL OULFA 1,"['L068', 'L143', 'L109']",['casabus'],-7.684397250043239,33.55116575002253
1176,TERMINUS AL QODS,['L023'],['casabus'],-7.49144879995888,33.614598000101495
1177,TERMINUS ANASSI,"['L079', 'L033', 'L608', 'L097']",['casabus'],-7.4908799,33.5913228
1178,TERMINUS ANASSI,"['L079', 'L033', 'L608', 'L097']",['casabus'],-7.4899476,33.591906300000005
1179,TERMINUS BEN ABID,['L301'],['casabus'],-7.8852999,33.48926499999999
1180,TERMINUS BERNOUSSI,"['L800', 'L023', 'L082', 'L065', 'L606', 'L090', 'L064']",['casabus'],-7.504149599993786,33.613422050002924
1181,TERMINUS BOUCHENTOUF,"['L038', 'L020', 'L072', 'L067', 'L051', 'L604', 'L600']",['casabus'],-7.601083900000001,33.5702114
1182,TERMINUS BOUCHENTOUF,"['L038', 'L020', 'L072', 'L067', 'L051', 'L604', 'L600']",['casabus'],-7.6007126,33.57063260000002
1183,TERMINUS BOULEVARD PARIS,['L120'],['casabus'],-7.624167800000001,33.59526569999999
1184,TERMINUS CASA PORT,['L900'],['casabus'],-7.6126691,33.5980904
1185,TERMINUS CASA PORT 2,['L005'],['casabus'],-7.6142458,33.5999237
1186,TERMINUS CINEMA RIF,"['L055', 'L033', 'L023', 'L082', 'L011', 'L120', 'L043', 'L062', 'L139']",['casabus'],-7.615497099999999,33.59661080000001
1187,TERMINUS COMMUNE SIDI BELYOUT,"['L013', 'L050', 'L09E', 'L084']",['casabus'],-7.626617500000001,33.5951384
1188,TERMINUS COMMUNE SIDI BELYOUT,"['L013', 'L050', 'L09E', 'L084']",['casabus'],-7.626284699999999,33.595306
1189,TERMINUS DAOULIZ,['L011'],['casabus'],-7.659355100000001,33.60279429999999
1190,TERMINUS DAR LHAMRA,"['L143', 'L050', 'L09E']",['casabus'],-7.670777050032417,33.570753500010035
1191,TERMINUS DOHA,"['L079', 'L608', 'L606', 'L043', 'L064']",['casabus'],-7.516571999999999,33.5912189
1192,TERMINUS DOHA,"['L079', 'L608', 'L606', 'L043', 'L064']",['casabus'],-7.516924400000002,33.591346699999995
1193,TERMINUS EL FATH II,['L905'],['casabus'],-7.391226599999999,33.6694523
1194,TERMINUS EL HANK,['L038'],['casabus'],-7.653753100000001,33.6024873
1195,TERMINUS EL HANK,['L038'],['casabus'],-7.653941499999999,33.60296499999998
1196,TERMINUS EL MANSOURIA,['L023'],['casabus'],-7.479312699992868,33.61883745000063
1197,TERMINUS EL OULFA,"['L019', 'L020']",['casabus'],-7.6898797,33.55700360000001
1198,TERMINUS ELFADL,"['L065', 'L062']",['casabus'],-7.5087099,33.5583211
1199,Faculté Ben Msik,"['L97B', 'L097', 'L143', 'T4', 'L32D']","['tram', 'casabus']",-7.543032566614175,33.56607270003366
1200,TERMINUS FACULTE DES LETTRES,"['L800', 'L900', 'L905', 'L907', 'L32D', 'L904']",['casabus'],-7.374549799999999,33.7026268
1201,TERMINUS FACULTE DES LETTRES,"['L800', 'L900', 'L905', 'L907', 'L32D', 'L904']",['casabus'],-7.373858,33.7027125
1202,TERMINUS FACULTES MOHAMMEDIA,"['L907', 'L32D', 'L800', 'L904']",['casabus'],-7.356240399964249,33.70565235001291
1203,TERMINUS FARAH SALAM,['L084'],['casabus'],-7.6997839,33.5326472
1204,TERMINUS FERARA,"['L050', 'L09E', 'L084']",['casabus'],-7.6868015,33.5545321
1205,TERMINUS FERARA,"['L050', 'L09E', 'L084']",['casabus'],-7.6855875,33.5553688
1206,TERMINUS GARE ONCF MOHAMMEDIA,"['L902', 'L800', 'L900', 'L905', 'L907', 'L32D', 'L904', 'L903']",['casabus'],-7.389060550003524,33.69535890003649
1207,TERMINUS GARE OULED ZIANE,"['L039', 'L011']",['casabus'],-7.58996424999077,33.57570215000889
1208,TERMINUS HARBILI,['L065'],['casabus'],-7.491227600000001,33.6306273
1209,TERMINUS HAY EL FALAH,"['L055', 'L038', 'L068', 'L040']",['casabus'],-7.5479535,33.5563691
1210,TERMINUS HAY EL FALAH,"['L038', 'L040']",['casabus'],-7.5491607,33.557674
1211,TERMINUS HAY EL FARAH,"['L604', 'L038', 'L109']",['casabus'],-7.587994600000002,33.5660907
1212,TERMINUS HAY EL FARAH,"['L604', 'L038', 'L109']",['casabus'],-7.5878554,33.566603
1213,TERMINUS HAY EL WAHDA,['L604'],['casabus'],-7.5435612,33.5425995
1214,TERMINUS HAY EL WAHDA,['L604'],['casabus'],-7.5439703,33.5430464
1215,TERMINUS HAY HASSANI,"['L019', 'L020', 'L301', 'L063', 'L072']",['casabus'],-7.679185,33.57104910000001
1216,TERMINUS HAY HASSANI II,"['L019', 'L020', 'L084']",['casabus'],-7.683295,33.56609000000001
1217,TERMINUS HAY HASSANI II,"['L019', 'L020', 'L084']",['casabus'],-7.683536699999999,33.5662808
1218,TERMINUS HAY LMASJID,"['L109', 'L310', 'L600', 'L060', 'L022', 'L604', 'L031']",['casabus'],-7.607617799999999,33.56231309999999
1219,TERMINUS HAY LMASJID,"['L109', 'L310', 'L600', 'L060', 'L022', 'L604', 'L031']",['casabus'],-7.6073254,33.5625129
1220,TERMINUS HOPITAL SOFI,"['L043', 'L139', 'L067', 'L060']",['casabus'],-7.6331906,33.60262469999999
1221,TERMINUS HOUPHEIT BOIGNY,"['L056', 'L09E', 'L084']",['casabus'],-7.614937899915047,33.59852845004719
1222,TERMINUS JAMILA,"['L060', 'L312', 'L068', 'L063']",['casabus'],-7.5794639,33.541956
1223,TERMINUS JAMILA,"['L063', 'L068']",['casabus'],-7.5796719,33.54216399999999
1224,TERMINUS JAMILA II,"['L107', 'L600', 'L011']",['casabus'],-7.5848993,33.54723529999998
1225,TERMINUS JAMILA II,"['L107', 'L600', 'L011']",['casabus'],-7.584495900000002,33.5473949
1226,TERMINUS KASBAT LAMINE,"['L013', 'L051']",['casabus'],-7.685018800000001,33.53362069999999
1227,TERMINUS KHIAYTA,['L306'],['casabus'],-7.7850543,33.4675785
1228,TERMINUS LA GARE ROUTIERE,"['L020', 'L051', 'L109']",['casabus'],-7.587928600000001,33.5732478
1229,TERMINUS LAHRAOUIYINE 1,"['L055', 'L068']",['casabus'],-7.5198241,33.532209399999985
1230,TERMINUS LISSASFA,"['L307', 'L97B', 'L107', 'L306', 'L013', 'L051']",['casabus'],-7.67402434991155,33.531452950024814
1231,TERMINUS LMKANSA II,"['L312', 'L600']",['casabus'],-7.562798199999998,33.5248617
1232,TERMINUS LMKANSA II,"['L312', 'L600']",['casabus'],-7.5623948,33.5249881
1233,TERMINUS LMZABIENNE,['L039'],['casabus'],-7.5936017,33.51564319999999
1234,TERMINUS MAARIF,"['L97B', 'L097']",['casabus'],-7.6406724,33.58247959999999
1235,TERMINUS MAARIF,"['L97B', 'L097']",['casabus'],-7.6403384,33.5825535
1236,TERMINUS MAARIF 2,['L056'],['casabus'],-7.6412213,33.58557129999999
1237,TERMINUS MANDAROUNA,"['L022', 'L309']",['casabus'],-7.617159250109531,33.530466000069694
1238,TERMINUS MEDIOUNA,['L600'],['casabus'],-7.496403,33.4503425
1239,TERMINUS MEDIOUNA,['L600'],['casabus'],-7.4957015,33.45056069999998
1240,TERMINUS MEDIOUNA 1,['L120'],['casabus'],-7.5182536,33.4544579
1241,Al Qods,"['BW1', 'L107', 'L143', 'L011', 'L060', 'L063', 'L600']","['busway', 'casabus']",-7.5818729334074675,33.54383880001002
1242,TERMINUS MOSQUEE SALMIA,"['L063', 'L072', 'L011']",['casabus'],-7.5539697,33.538202
1243,TERMINUS MOSQUEE SALMIA,"['L063', 'L072', 'L011']",['casabus'],-7.5542379,33.53844029999999
1244,TERMINUS MOSQUEE TARIQ,"['L800', 'L082', 'L065', 'L606', 'L090', 'L064']",['casabus'],-7.515090649918812,33.60798985001807
1245,TERMINUS MOULAY RACHID,"['L056', 'L107', 'L143', 'L120', 'L040']",['casabus'],-7.528729899981424,33.56574040009669
1246,TERMINUS MOULAY YOUSSEF,"['L043', 'L139', 'L011', 'L067']",['casabus'],-7.631489900000001,33.59882940000001
1247,TERMINUS MOULAY YOUSSEF,"['L055', 'L011', 'L043', 'L062', 'L139']",['casabus'],-7.6323545,33.59996139999999
1248,TERMINUS MUSEE ALSA,"['L97B', 'L097']",['casabus'],-7.6340532,33.57823969999999
1249,TERMINUS MUSEE ALSA,"['L019', 'L97B', 'L097', 'L306', 'L090']",['casabus'],-7.6351301,33.57879809999999
1250,TERMINUS NAHDA,['L906'],['casabus'],-7.3522044,33.7000371
1251,TERMINUS NAIM 2,['L606'],['casabus'],-7.4995552,33.5648165
1252,TERMINUS NAIM 2,['L606'],['casabus'],-7.4995099,33.56510519999999
1253,TERMINUS NASSIM,['L09E'],['casabus'],-7.658495800000001,33.518091799999986
1254,TERMINUS OUAD DAHAB,"['L063', 'L064', 'L067']",['casabus'],-7.5730338,33.5409567
1255,TERMINUS OUAD DAHAB,"['L063', 'L064', 'L067']",['casabus'],-7.572726100000001,33.5412447
1256,TERMINUS OULAD AHMED,['L306'],['casabus'],-7.726877899944756,33.49577275003458
1257,TERMINUS OULAD SALEH,['L310'],['casabus'],-7.692513300000001,33.3761991
1258,TERMINUS PLACE LA CONCORDE,"['L055', 'L033', 'L056', 'L082', 'L011', 'L084', 'L120', 'L09E', 'L043', 'L062', 'L139']",['casabus'],-7.6218917,33.5962803
1259,TERMINUS PLACE LA CONCORDE,"['L033', 'L056', 'L082', 'L011', 'L084', 'L09E', 'L043', 'L139']",['casabus'],-7.621394899999999,33.59650959999999
1260,TERMINUS PLACE NATIONS UNIES,"['L006', 'L019', 'L022', 'L007']",['casabus'],-7.619435700000001,33.5944424
1261,TERMINUS PLACE OUAD LMAKHAZIN,"['L056', 'L040']",['casabus'],-7.622945200000003,33.594695599999994
1262,TERMINUS PLACE SIDI MAAROUF,"['L006', 'L310', 'L600', 'L079', 'L604', 'L031']",['casabus'],-7.6038639,33.56454480000001
1263,TERMINUS PLACE SIDI MAAROUF,"['L006', 'L310', 'L600', 'L079', 'L604', 'L031']",['casabus'],-7.6040505,33.565023200000006
1264,TERMINUS PLACE SRAGHNA,['L006'],['casabus'],-7.601123299999999,33.56952809999999
1265,TERMINUS PLACE SRAGHNA 2,"['L310', 'L079', 'L031']",['casabus'],-7.599584100000001,33.567299299999995
1266,TERMINUS PORT MOHAMMEDIA,['L906'],['casabus'],-7.4017855,33.7088339
1267,TERMINUS QUARTIER DES HOPITAUX,['L300'],['casabus'],-7.624839299999999,33.5770858
1268,TERMINUS QUARTIER SHEMS,['L907'],['casabus'],-7.350705349928139,33.70874240004429
1269,TERMINUS RACHIDIA,"['L906', 'L900']",['casabus'],-7.380359299999999,33.6872581
1270,TERMINUS RACHIDIA,['L906'],['casabus'],-7.380875600000001,33.68748899999999
1271,TERMINUS RACHIDIA 3,['L907'],['casabus'],-7.375821100018442,33.680216900016134
1272,TERMINUS RAHMA,"['L050', 'L051']",['casabus'],-7.727046399999999,33.53795159999999
1273,TERMINUS RAHMA,"['L050', 'L051']",['casabus'],-7.7274154,33.5380862
1274,TERMINUS RIAD AL OULFA,"['L019', 'L020', 'L005']",['casabus'],-7.7009745,33.5538131
1275,TERMINUS RIAD AL OULFA,"['L019', 'L020', 'L005']",['casabus'],-7.7006066,33.5542551
1276,TERMINUS RIAD AL OULFA III,"['L019', 'L005']",['casabus'],-7.704652799999999,33.549490000000006
1277,TERMINUS ROND POINT NAPOLEON,['L309'],['casabus'],-7.6335498,33.563470599999995
1278,TERMINUS SAKANI,['L082'],['casabus'],-7.481965999999999,33.6038575
1279,TERMINUS SAKANI,['L082'],['casabus'],-7.482391200000001,33.60414529999999
1280,TERMINUS SALMIA,"['L604', 'L063', 'L072', 'L011']",['casabus'],-7.5504926000134915,33.536802450033264
1281,TERMINUS SIDI HAJJAJ,['L606'],['casabus'],-7.414326499999999,33.5401777
1282,TERMINUS SIDI LKHADIR,"['L019', 'L020', 'L084', 'L301', 'L063', 'L072']",['casabus'],-7.684328599999999,33.5691969
1283,TERMINUS SIDI MAAROUF,"['L031', 'L007']",['casabus'],-7.6574373,33.5081218
1284,TERMINUS SIDI MOUSSA BEN ALI,['L903'],['casabus'],-7.3738919,33.56273200000001
1285,TERMINUS TACHAROUK,"['L056', 'L107', 'L143', 'L120', 'L606', 'L040']",['casabus'],-7.522888799984646,33.56973535000215
1286,TERMINUS TAH,['L006'],['casabus'],-7.5831877999857475,33.53306695000136
1287,TERMINUS TIT MELLIL,"['L904', 'L120', 'L608']",['casabus'],-7.486255899999999,33.5507161
1288,TERMINUS TRAM 1 SIDI MOUMEN,"['L079', 'L902', 'L033', 'L608']",['casabus'],-7.499083150038056,33.58901075004698
1289,TERMINUS TRAM 2 BERNOUSSI,"['L800', 'L023', 'L082', 'L065', 'L606', 'L090']",['casabus'],-7.5063608,33.6104457
1290,TERMINUS TRAM 2 BERNOUSSI,"['L800', 'L023', 'L082', 'L065', 'L606', 'L090', 'L064']",['casabus'],-7.5066364,33.610620999999995
1291,TERMINUS VILLE ENNASR,['L307'],['casabus'],-7.675740350015585,33.412940150027445
1292,TERMINUS ZAOUIA,['L312'],['casabus'],-7.6206666,33.38424339999999
1293,TERMINUS ZI BERNOUSSI,['L608'],['casabus'],-7.507591299986668,33.62318990000422
1294,TERMINUS ZI OULAD SALEH,['L300'],['casabus'],-7.639230300000001,33.42155350000001
1295,TERMINUS ZOUBIR,"['L051', 'L09E', 'L109']",['casabus'],-7.6831594000255805,33.54082485000997
1296,TERRAIN LAARBI  ZAOULI,['L139'],['casabus'],-7.544694399943468,33.597162500011166
1297,THEATRE MY RACHID,"['L055', 'L32D', 'L038', 'L040']",['casabus'],-7.554103,33.56307700000001
1298,THEATRE MY RACHID,"['L055', 'L038', 'L040']",['casabus'],-7.553549600000001,33.5631022
1299,TRIBUNAL ADMINISTRATIF,"['L039', 'L097', 'L064', 'L97B']",['casabus'],-7.566261199983335,33.5600477500075
1300,TRIBUNAL AIN SEBAA,"['L065', 'L090']",['casabus'],-7.531034600000001,33.5993166
1301,TRIBUNAL AIN SEBAA,"['L065', 'L139', 'L090']",['casabus'],-7.530710900000001,33.5993435
1302,TRIBUNAL DE 1ER INSTANCE,"['L97B', 'L013']",['casabus'],-7.66599260002115,33.553891700054194
1303,TWIN CENTER,"['L060', 'L038', 'L067']",['casabus'],-7.6323462,33.587450600000004
1304,TWIN CENTER,"['L060', 'L038', 'L067']",['casabus'],-7.6336439,33.58827850000001
1305,UNIVERSITE INTERNATIONALE,['L309'],['casabus'],-7.608037300000001,33.4970264
1306,UNIVERSITE INTERNATIONALE,['L309'],['casabus'],-7.608511700000001,33.4970493
1307,VICTORIA CITY,['L310'],['casabus'],-7.6725529,33.4179164
1308,VICTORIA CITY,['L310'],['casabus'],-7.6722292,33.4179869
1309,VILLE DEROUA,['L312'],['casabus'],-7.5361451,33.389754399999994
1310,VILLE VERTE,['L309'],['casabus'],-7.6090228,33.4918411
1311,VILLE VERTE,['L309'],['casabus'],-7.609420999999999,33.491863999999985
1312,VILLE VERTE II,['L309'],['casabus'],-7.600738950091821,33.47441580007405
1313,WILAYA GRAND CASABLANCA,"['L006', 'L056', 'L040']",['casabus'],-7.6192948,33.590696399999985
1314,ZONE INDUSTRIEL BOUSKOURA,['L300'],['casabus'],-7.645217949977998,33.44225735008392
1315,ZONE INDUSTRIEL CHELLALATE,['L902'],['casabus'],-7.442085,33.6221374
1316,ZONE INDUSTRIEL CHELLALATE,['L902'],['casabus'],-7.4420416,33.6224304
1317,ZONE INDUSTRIEL CHELLALATE 1,['L902'],['casabus'],-7.4315233,33.6291533
1318,ZONE INDUSTRIEL CHELLALATE 1,['L902'],['casabus'],-7.4311457,33.6291533
1319,ZONE INDUSTRIEL MOHAMMEDIA T1,['L907'],['casabus'],-7.407051999934691,33.66415990004212
1320,ZONE INDUSTRIEL MOHAMMEDIA T2,['L907'],['casabus'],-7.4112981999367635,33.66116165004217
1321,ZONE INDUSTRIEL ZENATA,"['L800', 'L904']",['casabus'],-7.4422909,33.6535642
1322,ZONE INDUSTRIEL ZENATA,"['L800', 'L904']",['casabus'],-7.442293800000001,33.6540357
1323,ZONE INDUSTRIELLE OKACHA,['L900'],['casabus'],-7.558279799972328,33.612679150005945
1324,ZONE LOGISTIQUE LAHRAOUYINE,['L065'],['casabus'],-7.5110683,33.55413719999999
1325,ZONE URBAINE 16 BEN MSIK,['L011'],['casabus'],-7.5875794499220595,33.55455460003132
1326,10-Mars,['T3'],['tram'],-7.550986,33.55182
1327,2 Mars,['T2'],['tram'],-7.612592,33.569097
1328,Abdelkader Essahraoui,['T3'],['tram'],-7.547525,33.555759
1329,Abdellah Ben Cherif,['T2'],['tram'],-7.660272000000001,33.565833000000005
1330,Abdelmoumen,['T1'],['tram'],-7.625969999999999,33.570892
1331,Abdessalam Ennaciri,['T3'],['tram'],-7.572505,33.54851200000001
1332,Abi Dar El Ghafari,['T2'],['tram'],-7.518053,33.60661400000001
1333,Abou Chouaïb Doukali,['T3'],['tram'],-7.594757000000001,33.561543
1334,Abouab Oulfa,['BW2'],['busway'],-7.704933999999999,33.546254299999994
1335,Achouhada,['T1'],['tram'],-7.567820000000001,33.588742
1336,Ain Diab Plage Terminus,['T2'],['tram'],-7.680950000000001,33.587608
1337,Al Inara,['BW1'],['busway'],-7.59923,33.539640000000006
1338,Al Joulane,['BW1'],['busway'],-7.562169999999999,33.54396
1339,Al Moustakbal,['BW1'],['busway'],-7.646720000000001,33.531589999999994
1340,Al wifaq,['T2'],['tram'],-7.538122000000001,33.595686
1341,Ali Yaata,['T1'],['tram'],-7.569933000000001,33.59147599999999
1342,Amgala,['BW1'],['busway'],-7.579049999999999,33.53991299999999
1343,Anciens Abattoirs,['T1'],['tram'],-7.579401999999999,33.59118099999999
1344,Anfa Clubs,['T2'],['tram'],-7.653188,33.56101799999999
1345,Anfa Park (Non desservi),['T2'],['tram'],-7.657648000000001,33.559831
1346,Anoual,['T2'],['tram'],-7.625025,33.569419
1347,Attacharouk,['T1'],['tram'],-7.524465000000001,33.574052
1348,Azzohour,['BW1'],['busway'],-7.622920000000001,33.53061999999999
1349,Aéropostale,['BW2'],['busway'],-7.6605004,33.56508049999999
1350,Bachkou,['T1'],['tram'],-7.627425000000001,33.564119
1351,Bahmad,['T1'],['tram'],-7.587257,33.594080000000005
1352,Bd Mohammed VI,['T3'],['tram'],-7.581526000000001,33.54352200000001
1353,Beauséjour,['T2'],['tram'],-7.648021000000001,33.564245
1354,Boulevard du Nil,['T4'],['tram'],-7.564725,33.566438999999995
1355,C.I.L.,['BW2'],['busway'],-7.656237499999999,33.56734029999999
1356,Californie,['BW1'],['busway'],-7.63056,33.53131
1357,Carrières Centrales,['T2'],['tram'],-7.564481,33.592719
1358,Casa Nearshore,['BW1'],['busway'],-7.63878,33.53023
1359,Casa Port Terminus,['T3'],['tram'],-7.610986,33.597952
1360,Casa Voyageurs,['T1'],['tram'],-7.592358,33.59062000000001
1361,Centre de Maintenance,['T1'],['tram'],-7.513379,33.57934399999999
1362,Chtaiba,['T4'],['tram'],-7.570755,33.565172999999994
1363,Cimetière Achohada (Non desservi),['T2'],['tram'],-7.574386,33.576663999999994
1364,Cité De L'air,['T2'],['tram'],-7.664376,33.56832299999999
1365,Croisement Abd El Moumen,"['T2', 'T1']",['tram'],-7.62602,33.56967
1366,Dar Attouzani,['T3'],['tram'],-7.586522000000001,33.548915
1367,Derb Chorfa,['T3'],['tram'],-7.595613,33.56644099999999
1368,Derb Ghalef,['T2'],['tram'],-7.631693000000001,33.57005899999999
1369,Derb Milan,['T2'],['tram'],-7.580811,33.57204999999999
1370,Derb Tolba,['T3'],['tram'],-7.596705,33.571003000000005
1371,Ennassim,['T1'],['tram'],-7.504737,33.584639
1372,Errahma,['BW2'],['busway'],-7.728760000000001,33.531499999999994
1373,Essafa,['BW2'],['busway'],-7.6962079,33.5509075
1374,Faculté de Médecine,['T1'],['tram'],-7.625807,33.57463899999998
1375,Facultés,['T1'],['tram'],-7.65761,33.54573
1376,Forces Auxiliaires,['T1'],['tram'],-7.539628,33.5748
1377,Garage Allal,['T3'],['tram'],-7.598978,33.575684
1378,Gare Casa Sud,['T1'],['tram'],-7.6511,33.54221700000001
1379,Ghandi,['T2'],['tram'],-7.64492,33.568549999999995
1380,Grande Ceinture,['T1'],['tram'],-7.572976000000001,33.59060899999999
1381,Habous,['T3'],['tram'],-7.600533999999999,33.578545
1382,Haj Fateh,['BW2'],['busway'],-7.689889999999999,33.55332000000001
1383,Hay Adil,['T2'],['tram'],-7.568178,33.579272
1384,Hay Al Wahda Terminus,['T3'],['tram'],-7.547381,33.545766
1385,Hay Assalama,['T4'],['tram'],-7.558373999999999,33.56768199999999
1386,Hay Chrifa,['BW1'],['busway'],-7.60989,33.53509
1387,Hay El Falah,['T4'],['tram'],-7.547674000000001,33.563379
1388,Hay El Farah,['T2'],['tram'],-7.586414,33.571639
1389,Hay Hassani,['T2'],['tram'],-7.672932,33.57656699999999
1390,Hay Mohammadi,['T1'],['tram'],-7.566664,33.58514399999999
1391,Hay Raja,['T1'],['tram'],-7.548226,33.576612
1392,Hay Tissir,['T4'],['tram'],-7.580565000000001,33.572387
1393,Hermitage,['T2'],['tram'],-7.617908000000001,33.569186
1394,Hôpital Sidi Moumen,['T1'],['tram'],-7.517978,33.576404
1395,Ibn Tachfine,['T1'],['tram'],-7.562997,33.58071499999999
1396,Idriss El Allam,['T3'],['tram'],-7.550889999999999,33.559666
1397,Idriss El Harti,['T4'],['tram'],-7.550958,33.561418
1398,Ifni,['T4'],['tram'],-7.598034000000001,33.584669
1399,Jaber Ibn Hayane,['T4'],['tram'],-7.607660999999999,33.588753
1400,Jardin Alesco,['T3'],['tram'],-7.568671000000003,33.550819000000004
1401,Jardin Sunday,['BW1'],['busway'],-7.574147,33.536584999999995
1402,La Ferme,['BW2'],['busway'],-7.751190300000001,33.5225031
1403,La Gironde,['T4'],['tram'],-7.60094,33.58736
1404,La Perception,['BW2'],['busway'],-7.7186159,33.53791460000001
1405,La Rocade,['BW2'],['busway'],-7.709205100000001,33.54383200000001
1406,La Résistance,['T1'],['tram'],-7.602797,33.593433
1407,Lahrizi,['BW1'],['busway'],-7.56847,33.540041999999985
1408,Laymoune,['T1'],['tram'],-7.666361,33.54016399999999
1409,Les Ecoles,['BW2'],['busway'],-7.7398515,33.526576500000004
1410,Les Hôpitaux,['T1'],['tram'],-7.624865,33.57996899999999
1411,Les Jardins D’Errahma,['BW2'],['busway'],-7.71789,33.53837600000001
1412,Les Musées,['BW2'],['busway'],-7.663800000000001,33.56335
1413,Lissasfa Terminus,['T1'],['tram'],-7.669981,33.53525799999999
1414,Littoral,['T2'],['tram'],-7.674801999999999,33.580927
1415,Marché Central,['T1'],['tram'],-7.612105000000001,33.594459
1416,Mdakra,['T2'],['tram'],-7.563372,33.581275
1417,Mekka,['T1'],['tram'],-7.629648,33.558359
1418,Mers Sultan,['T4'],['tram'],-7.615892,33.587664999999994
1419,Mohamed Diouri,['T1'],['tram'],-7.607416,33.593613
1420,Mohammed Bouziane,['T4'],['tram'],-7.554288000000001,33.563561
1421,Mohammed Erradi Terminus,['T4'],['tram'],-7.517936,33.5691
1422,Mohammed Jaudar,['T4'],['tram'],-7.536147000000001,33.568404
1423,Mohammed Smiha,['T3'],['tram'],-7.608677,33.59267599999999
1424,Mohammed Zefzaf,['T1'],['tram'],-7.509011000000002,33.582128
1425,Mohammed Zerktouni,['T3'],['tram'],-7.606005000000001,33.58502
1426,Moulay Rachid,['T4'],['tram'],-7.531256000000001,33.57149099999999
1427,Moulay Thami,['BW2'],['busway'],-7.70109,33.548467999999986
1428,Moulouya,['BW2'],['busway'],-7.6835188,33.5563254
1429,Okba Ibn Nafii,['T1'],['tram'],-7.532854000000001,33.57300699999999
1430,Omar El Khayam Terminus,['BW1'],['busway'],-7.66692,33.54028
1431,Oued Beht,['BW2'],['busway'],-7.6794476,33.558356399999994
1432,Oued Laou,['BW2'],['busway'],-7.674667600000001,33.55993780000001
1433,Oued Oum Rabia,['BW2'],['busway'],-7.66949,33.56148
1434,Oued Sbou,['BW2'],['busway'],-7.7338312,33.5285408
1435,Oulad Haddou,['BW1'],['busway'],-7.605220000000001,33.537229999999994
1436,Ouled Ahmed,['BW2'],['busway'],-7.7461298,33.52484749999999
1437,Ouled Azzouz Terminus,['BW2'],['busway'],-7.7576399,33.51852780000001
1438,Oulmes Terminus,['BW2'],['busway'],-7.648690000000001,33.57153
1439,Panoramique,['T1'],['tram'],-7.631964,33.547338999999994
1440,Parc de la ligue arabe Terminus,['T4'],['tram'],-7.621748,33.587935
1441,Place Al Yassir,['T1'],['tram'],-7.596692,33.592837
1442,Place Financière,['T2'],['tram'],-7.660902,33.562307
1443,Place Mohammed V,['T1'],['tram'],-7.619918999999999,33.589746000000005
1444,Place Sraghna,['T2'],['tram'],-7.602231,33.56962500000001
1445,Place de la Victoire,['T3'],['tram'],-7.608287000000001,33.587849
1446,Place des Nations Unies,['T1'],['tram'],-7.618149,33.59488900000001
1447,Préfecture Ain Sbaa,['T2'],['tram'],-7.530003,33.602133
1448,Riviera,['T2'],['tram'],-7.636231,33.570942999999986
1449,Salmia 2 Terminus,['BW1'],['busway'],-7.550830000000002,33.53714999999998
1450,Sbata,['BW1'],['busway'],-7.554766999999999,33.53858
1451,Sefrou,['BW1'],['busway'],-7.588520000000002,33.54241999999999
1452,Sidi Bernoussi Terminus,['T2'],['tram'],-7.509822,33.610125
1453,Sidi Maarouf,['BW1'],['busway'],-7.651210000000001,33.53291999999998
1454,Sidi Moumen Terminus,['T1'],['tram'],-7.501958,33.586647
1455,Stade Tessema,['BW1'],['busway'],-7.558728000000001,33.5410958
1456,Taddart,['BW1'],['busway'],-7.61663,33.53232999999999
1457,Taza,['BW1'],['busway'],-7.58992,33.54205999999999
1458,Technopark,['T1'],['tram'],-7.638060000000001,33.544749
1459,Yaacoub Al Mansour,['BW2'],['busway'],-7.652720000000001,33.56944
1460,Zenith,['T1'],['tram'],-7.643434999999999,33.54091699999999
1461,Zone Industrielle,['T4'],['tram'],-7.52395,33.570725
